precision,recall,threshold
0.04136690647482014,0.04842105263157895,0.0021368584629284206
0.041666666666666664,0.04842105263157895,0.002137741528877492
0.04189435336976321,0.04842105263157895,0.0021603439873220873
0.04204753199268738,0.04842105263157895,0.002175627022937299
0.04251386321626617,0.04842105263157895,0.0022260826639531927
0.04259259259259259,0.04842105263157895,0.002227771919885867
0.04275092936802974,0.04842105263157895,0.002238789642721592
0.04299065420560748,0.04842105263157895,0.0022441642429405135
0.04307116104868914,0.04842105263157895,0.0022582619313256183
0.045454545454545456,0.04842105263157895,0.0022956881348967137
0.04572564612326044,0.04842105263157895,0.002298157153820074
0.045816733067729085,0.04842105263157895,0.002351081224929507
0.04590818363273453,0.04842105263157895,0.0023607306594004957
0.04618473895582329,0.04842105263157895,0.0023642576764799817
0.04684317718940937,0.04842105263157895,0.002368425122497767
0.04703476482617587,0.04842105263157895,0.0023844484568032744
0.043121149897330596,0.04421052631578947,0.0023967692671268553
0.043478260869565216,0.04421052631578947,0.002406555690337376
0.04365904365904366,0.04421052631578947,0.0024160621513769397
0.04375,0.04421052631578947,0.0024213013874743302
0.04384133611691023,0.04421052631578947,0.002444713252873481
0.043933054393305436,0.04421052631578947,0.0024596261723280445
0.0440251572327044,0.04421052631578947,0.0024679145593558658
0.04411764705882353,0.04421052631578947,0.0024979998930308436
0.04430379746835443,0.04421052631578947,0.0024991339438112685
0.04468085106382979,0.04421052631578947,0.0025070074762212607
0.04477611940298507,0.04421052631578947,0.002524811207955773
0.04516129032258064,0.04421052631578947,0.0025379872517105927
0.04535637149028078,0.04421052631578947,0.002539261587617683
0.04565217391304348,0.04421052631578947,0.002558279069459612
0.046052631578947366,0.04421052631578947,0.0025587851579392715
0.046153846153846156,0.04421052631578947,0.002583987896255464
0.046255506607929514,0.04421052631578947,0.002585063977488899
0.046357615894039736,0.04421052631578947,0.002591162430536594
0.046460176991150445,0.04421052631578947,0.0026303719872015478
0.04666666666666667,0.04421052631578947,0.002683332479736719
0.0467706013363029,0.04421052631578947,0.002713974795613117
0.04719101123595506,0.04421052631578947,0.0027292501607702694
0.04740406320541761,0.04421052631578947,0.0027315578761936735
0.04783599088838269,0.04421052631578947,0.0027318942034672234
0.04794520547945205,0.04421052631578947,0.002746787552777844
0.0481651376146789,0.04421052631578947,0.0027569407167716657
0.04377880184331797,0.04,0.002823183274777014
0.04398148148148148,0.04,0.0028432793301486695
0.02364066193853428,0.021052631578947368,0.0028582570078062725
0.023752969121140142,0.021052631578947368,0.0028924859566973452
0.02142857142857143,0.018947368421052633,0.0028960706574633044
0.021479713603818614,0.018947368421052633,0.002902925791838712
0.02158273381294964,0.018947368421052633,0.0029287975472233117
0.021686746987951807,0.018947368421052633,0.0029624740259257794
0.021844660194174758,0.018947368421052633,0.003059219659467784
0.01707317073170732,0.014736842105263158,0.003082403921104722
0.017114914425427872,0.014736842105263158,0.0031296223456490357
0.0171990171990172,0.014736842105263158,0.003165342599001648
0.017412935323383085,0.014736842105263158,0.0032552761278359307
0.017456359102244388,0.014736842105263158,0.0032710393796715254
0.0175,0.014736842105263158,0.003278848334624921
0.017632241813602016,0.014736842105263158,0.0033084097290234766
0.017857142857142856,0.014736842105263158,0.0033551045359396883
0.017902813299232736,0.014736842105263158,0.0034031357600968893
0.017948717948717947,0.014736842105263158,0.0034445490120973057
0.017994858611825194,0.014736842105263158,0.0034637507245008792
0.0196078431372549,0.014736842105263158,0.003519449367358951
0.019662921348314606,0.014736842105263158,0.0035196004862515663
0.01971830985915493,0.014736842105263158,0.003527020916633015
0.019830028328611898,0.014736842105263158,0.003537819581917902
0.019886363636363636,0.014736842105263158,0.0035458413601534024
0.020348837209302327,0.014736842105263158,0.0036230658299621146
0.020527859237536656,0.014736842105263158,0.0036791230602787935
0.020771513353115726,0.014736842105263158,0.0037668913407174188
0.020833333333333332,0.014736842105263158,0.003801721446873264
0.020958083832335328,0.014736842105263158,0.0038082253945930337
0.015060240963855422,0.010526315789473684,0.0038221996825527527
0.015105740181268883,0.010526315789473684,0.0038258471375028098
0.015151515151515152,0.010526315789473684,0.0038376095605278937
0.01524390243902439,0.010526315789473684,0.003854577425533467
0.015337423312883436,0.010526315789473684,0.003863510420912515
0.015384615384615385,0.010526315789473684,0.003887221459571235
0.015432098765432098,0.010526315789473684,0.003902191935200453
0.015479876160990712,0.010526315789473684,0.003942168494340504
0.01557632398753894,0.010526315789473684,0.003948775155602079
0.01567398119122257,0.010526315789473684,0.0039848013877925
0.015723270440251572,0.010526315789473684,0.004017990569733274
0.015822784810126583,0.010526315789473684,0.004130876433731426
0.015873015873015872,0.010526315789473684,0.004133639448459282
0.01597444089456869,0.010526315789473684,0.004156533460526772
0.016129032258064516,0.010526315789473684,0.004327257543716325
0.016233766233766232,0.010526315789473684,0.00434423432122861
0.016286644951140065,0.010526315789473684,0.0043993588669847365
0.016339869281045753,0.010526315789473684,0.004426998813055805
0.01639344262295082,0.010526315789473684,0.004428195252707526
0.01644736842105263,0.010526315789473684,0.004578567307003314
0.006644518272425249,0.004210526315789474,0.004647538755912768
0.006666666666666667,0.004210526315789474,0.004672479567887173
0.006711409395973154,0.004210526315789474,0.0046957111807671105
0.006756756756756757,0.004210526315789474,0.004746266293118541
0.006779661016949152,0.004210526315789474,0.004775158369149407
0.006825938566552901,0.004210526315789474,0.004912494682729099
0.00684931506849315,0.004210526315789474,0.004957317952396563
0.006872852233676976,0.004210526315789474,0.0049640513680529255
0.006896551724137931,0.004210526315789474,0.0049947802205860875
0.007042253521126761,0.004210526315789474,0.004999027232800339
0.0070921985815602835,0.004210526315789474,0.005006956784538897
0.007168458781362007,0.004210526315789474,0.00502716881651929
0.007194244604316547,0.004210526315789474,0.00504905116080917
0.007246376811594203,0.004210526315789474,0.005082655114677113
